DOCdate,DOCAmount,HouseArea,Density,BirdsVariety,HESource,HEAge,Age,Harveststatus,EstimatedSlaughterDate ,FarmName,FarmSupervisor,HouseAmount,Batch,eef_flg,eef
"08.2025-02-20,2024-..",00.[-inf ~ 26400.0),01.[1632.0 ~ 1670.0),01.[15.74740207833733 ~ inf),"03.901plus,SZ901 PI..",05.L1,00.[-inf ~ 58),02.[37.0 ~ 38.0),"10.2025-03-28,2025-..","07.2025-03-29,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),08.[67 ~ 68),1,401.1834751948625
"08.2025-02-20,2024-..",00.[-inf ~ 26400.0),01.[1632.0 ~ 1670.0),01.[15.74740207833733 ~ inf),"03.901plus,SZ901 PI..",05.L1,00.[-inf ~ 58),01.[36.0 ~ 37.0),"10.2025-03-28,2025-..","07.2025-03-29,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),08.[67 ~ 68),1,395.3707984291089
"08.2025-02-20,2024-..",00.[-inf ~ 26400.0),01.[1632.0 ~ 1670.0),01.[15.74740207833733 ~ inf),"03.901plus,SZ901 PI..",05.L1,00.[-inf ~ 58),02.[37.0 ~ 38.0),"10.2025-03-28,2025-..","07.2025-03-29,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),08.[67 ~ 68),1,399.2074863363398
"07.2024-11-27,2024-..",00.[-inf ~ 26400.0),01.[1632.0 ~ 1670.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","03.大岗垅平,L3",00.[-inf ~ 58),00.[-inf ~ 36.0),"10.2025-03-28,2025-..","06.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),08.[67 ~ 68),1,418.2391592063335
"07.2024-11-27,2024-..",00.[-inf ~ 26400.0),01.[1632.0 ~ 1670.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","03.大岗垅平,L3",00.[-inf ~ 58),00.[-inf ~ 36.0),"10.2025-03-28,2025-..","06.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),08.[67 ~ 68),1,440.5819029116663
"07.2024-11-27,2024-..",01.[26400.0 ~ 27300.0),01.[1632.0 ~ 1670.0),01.[15.74740207833733 ~ inf),"04.cobb,SZ901/
SZ90..",00.L7,00.[-inf ~ 58),02.[37.0 ~ 38.0),"08.2025-03-19,2025-..","06.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),08.[67 ~ 68),0,277.87469144794363
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..",00.L7,01.[58 ~ inf),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),09.[68 ~ 70),0,251.942734314866
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..",00.L7,01.[58 ~ inf),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),09.[68 ~ 70),0,287.0536147753932
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..",00.L7,01.[58 ~ inf),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),09.[68 ~ 70),0,251.8912597937975
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..",00.L7,01.[58 ~ inf),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),09.[68 ~ 70),0,328.64795497253454
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..",00.L7,01.[58 ~ inf),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),09.[68 ~ 70),0,229.14612879921447
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..",00.L7,00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),09.[68 ~ 70),0,221.7496408255901
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..",00.L7,00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),09.[68 ~ 70),0,330.550083854246
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..",00.L7,00.[-inf ~ 58),02.[37.0 ~ 38.0),"04.2025-02-17,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),09.[68 ~ 70),0,316.166364828166
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),01.[15.74740207833733 ~ inf),"03.901plus,SZ901 PI..",00.L7,00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),09.[68 ~ 70),0,294.3435386257929
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1632.0),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..",00.L7,00.[-inf ~ 58),02.[37.0 ~ 38.0),"04.2025-02-17,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),09.[68 ~ 70),0,333.3550494841552
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),09.[68 ~ 70),0,324.48682215849465
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),09.[68 ~ 70),0,310.83349697124623
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),00.[-inf ~ 36.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),09.[68 ~ 70),0,322.39021191459176
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",01.[58 ~ inf),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),09.[68 ~ 70),0,311.4826718505917
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",01.[58 ~ inf),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),09.[68 ~ 70),0,278.91010031665763
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",01.[58 ~ inf),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),09.[68 ~ 70),0,319.63706529611585
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),01.[1632.0 ~ 1670.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",01.[58 ~ inf),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),09.[68 ~ 70),0,279.92693512247723
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),01.[1632.0 ~ 1670.0),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","01.L6,大岭头",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),09.[68 ~ 70),0,329.1415216611598
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),01.[1632.0 ~ 1670.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),09.[68 ~ 70),0,340.5077276914842
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),01.[1632.0 ~ 1670.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),09.[68 ~ 70),0,236.7393648251935
"04.2024-10-25,2025-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",01.[58 ~ inf),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","04.2024-12-17,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",00.[-inf ~ 10.0),07.[65 ~ 67),0,243.65870718519787
"04.2024-10-25,2025-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",01.[58 ~ inf),00.[-inf ~ 36.0),"00.2025-01-09,2025-..","04.2024-12-17,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",00.[-inf ~ 10.0),07.[65 ~ 67),0,175.2610421548629
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","01.L6,大岭头",00.[-inf ~ 58),00.[-inf ~ 36.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",00.[-inf ~ 10.0),07.[65 ~ 67),0,259.61874471957395
"04.2024-10-25,2025-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..",00.L7,00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","04.2024-12-17,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",00.[-inf ~ 10.0),07.[65 ~ 67),0,259.29230407791533
"04.2024-10-25,2025-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..",00.L7,00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","04.2024-12-17,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",00.[-inf ~ 10.0),07.[65 ~ 67),0,257.0216129973733
"04.2024-10-25,2025-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","06.下朱溪二,L7Plus,元岱二,..",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","04.2024-12-17,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",00.[-inf ~ 10.0),07.[65 ~ 67),0,250.1576663027072
"04.2024-10-25,2025-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..",05.L1,00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","04.2024-12-17,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",00.[-inf ~ 10.0),07.[65 ~ 67),0,274.18912119845504
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","05.2025-01-21,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",00.[-inf ~ 10.0),07.[65 ~ 67),0,152.83373492169025
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","05.2025-01-21,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",00.[-inf ~ 10.0),07.[65 ~ 67),0,319.0764013564731
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,190.9828575085961
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..",00.L7,01.[58 ~ inf),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,315.0503480602714
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..",00.L7,01.[58 ~ inf),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,287.375259259766
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..",00.L7,01.[58 ~ inf),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,297.5130612210766
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1632.0),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..",00.L7,01.[58 ~ inf),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,289.0618272244827
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1632.0),00.[-inf ~ 15.74740207833733),02.Cobb,"03.大岗垅平,L3",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,298.89608251947766
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1632.0),01.[15.74740207833733 ~ inf),02.Cobb,"03.大岗垅平,L3",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,298.8248847926267
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1632.0),00.[-inf ~ 15.74740207833733),02.Cobb,"03.大岗垅平,L3",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,329.7824742225937
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1632.0),00.[-inf ~ 15.74740207833733),02.Cobb,"03.大岗垅平,L3",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,298.2158905117756
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1632.0),00.[-inf ~ 15.74740207833733),02.Cobb,"03.大岗垅平,L3",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,355.8298113036789
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1632.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,301.9935063106836
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1632.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,319.79214356065893
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1632.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,353.55536245182543
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1632.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,278.92224853361483
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1632.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,302.02627295655464
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1632.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,312.61906707577685
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,216.81597199994764
"00.2024-11-01,2024-..",01.[26400.0 ~ 27300.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,304.20989920307204
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),02.Cobb,"03.大岗垅平,L3",01.[58 ~ inf),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,173.8834198379884
"00.2024-11-01,2024-..",01.[26400.0 ~ 27300.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,239.7538655205358
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),02.Cobb,"03.大岗垅平,L3",01.[58 ~ inf),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,251.1010426632409
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),00.[-inf ~ 36.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,316.527851281851
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),02.Cobb,"03.大岗垅平,L3",01.[58 ~ inf),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,310.9965024784591
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),00.[-inf ~ 36.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,261.94080167753765
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..",00.L7,00.[-inf ~ 58),00.[-inf ~ 36.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,328.6730490553886
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),00.[-inf ~ 36.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,218.939011962827
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),01.[15.74740207833733 ~ inf),02.Cobb,"03.大岗垅平,L3",01.[58 ~ inf),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","04.2024-12-17,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,216.6704786274017
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..",00.L7,00.[-inf ~ 58),00.[-inf ~ 36.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,279.5542318403689
